x	y
5.255166625372E+00	1.086843631987E+00
5.736225553003E+00	2.331921677267E+00
4.729889102191E+00	3.983808229749E+00
4.279504148307E+00	4.716197054274E+00
4.039989529863E+00	5.610849401749E+00
3.297450377773E+00	7.038056798222E+00
2.994329798474E+00	8.588161834195E+00
2.561064401378E+00	1.025894407818E+01
1.853224176494E+00	1.262409598639E+01
1.663103529071E+00	1.370489323792E+01
