x	y
2.5144882	0.0074000
2.8778305	0.0131898
3.2897358	0.0613664
3.1032085	0.0749941
3.4218502	0.0901493
4.1122589	0.1067252
4.5688667	0.1273622
4.6954803	0.1506276
4.1906624	0.1986504
3.7121735	0.2436539
3.4013729	0.2974900
2.9330654	0.3346083
2.8588753	0.3673220
1.8853989	0.4353660
1.5618420	0.5094247
1.0725899	0.5663155
0.8967094	0.6323587
0.4952202	0.8588801
0.1357403	1.1402678
