x	y
0.0	0.0734377
1.4865646	0.0848550
2.3769169	0.1035842
3.4382839	0.1274009
4.1815662	0.1482124
4.4738331	0.1758269
4.6010418	0.2030393
3.7650108	0.2700878
3.4208775	0.3111312
2.6733894	0.3506718
1.9992599	0.4269135
1.7437897	0.4753516
1.4511709	0.5784504
1.2773542	0.6256461
0.9950151	0.6610103
0.7422314	0.7488348
0.5540457	0.8631146
0.3717003	0.9742354
0.3181992	1.0853443
