x	y
0.10474983428000001	1.1436380080000002
0.08068595975999998	1.384531952
0.05108200412	1.7863529280000001
-0.02482120088	2.8015413500000004
-0.034441292479999996	3.3914977900000003
-0.07159122067999998	4.355406154000001
-0.059132860919999995	5.4027462680000005
-0.07652407616	7.426033976000001
-0.08532543656	9.28048088
-0.12227750472	11.296513158
-0.09682860992	13.316668616000001
-0.09701282444	17.304050202000003
-0.07830481652	21.293081060000002
-0.06444779096	25.252099268000002
-0.03972210872	29.380126851999997
-0.02274025908	33.386636804000005
