x	y
0.406326176	0.8981726340000001
0.34881993600000005	1.077473086
0.23128579200000002	1.448059499
0.15437504	2.2901236819999995
0.03865526400000001	2.8643486379999996
-0.032689376	3.4269666689999996
-0.14273540799999998	4.447583088999999
-0.25891646400000007	5.421013361999999
-0.40694121600000005	7.412273113999999
-0.384046352	9.431683656
-0.3312451680000001	11.439482157
-0.18801772800000002	13.423594857
-0.047004432000000006	17.381769875
-0.013623136	18.699215335999998
