x	y
0.65436	1.7774999999999999
0.5522999999999999	2.2278
0.58338	2.5596
0.48048	3.1995
0.42756	3.7445999999999997
0.37631999999999993	4.7874
0.21084	5.7117
0.22385999999999995	6.2331
0.23267999999999997	6.564899999999999
0.29735999999999996	6.9677999999999995
0.2856	7.3233
0.2856	7.939500000000001
0.37884	8.579400000000001
0.34818	9.48
0.41286	10.499099999999999
0.42965999999999993	12.5136
0.47291999999999995	14.5518
0.53298	18.5571
0.52206	22.467599999999997
0.42084	26.4255
0.28812	30.5256
0.16254	33.1563
