x	y
0.006474846059999999	1.00232
0.006360544519999999	2.55136
0.005671373469999999	3.8953800000000003
0.004911604409999999	5.262180000000001
0.00401736295	6.7884400000000005
0.0036072221299999997	8.246360000000001
0.0029819254699999997	9.63594
0.00272978972	11.07108
0.0022557745099999996	12.48344
0.00222551822	13.91858
0.0021078548699999997	15.422060000000002
0.00196329704	16.857200000000002
0.00183891007	18.29234
0.0017447793899999999	19.8186
0.00148255821	21.1854
0.00136489486	24.01012
0.00134808581	25.490820000000003
0.0012707641799999997	26.94874
0.00119008074	28.406660000000002
0.00111612092	29.79624
0.00092785956	31.823659999999997
