x	y
0.00629292016	1.07595
0.0062180431999999996	2.6301
0.0055669392	4.11252
0.00480514752	5.57103
0.00393592368	7.14909
0.0036787376	8.655420000000001
0.0027313812800000004	10.18566
0.00251326144	11.64417
0.00225281984	13.174410000000002
0.0020509776	14.75247
0.00196633408	16.306620000000002
0.0018882016	17.83686
0.0017351921599999998	19.24755
0.0016440376	20.72997
0.0015854382400000001	22.30803
0.0014975392	23.81436
0.00139661808	25.272869999999998
0.00128918592	26.731379999999998
0.0011719872	28.28553
0.0010743216	29.69622
0.0009668894399999999	31.322100000000002
0.0008594572800000001	33.28272
