x	y
0.1329904742	1.105354518
0.11018129972000001	1.341066471
0.09190496008	1.9538821620000002
0.045195956839999996	2.925455448
0.005894576600000001	3.53688675
-0.01811873064	4.512959898
-0.07149144240000001	5.536279206
-0.11821935872	7.611992382000001
-0.1194991438	9.528663410999998
-0.16480227476	11.52753702
-0.17268272476000002	13.521047615999999
-0.14897833116000003	17.502007623
-0.12765068128	21.486257646000002
-0.09979801880000001	25.444201887
-0.04883357256000001	29.467214802
-0.028703751080000003	33.364936926000006
