y	x
1.36	66.9
1.79	67.76
2.22	68.62
2.65	69.47999999999999
3.09	70.34
3.52	70.34
3.95	69.47999999999999
4.38	68.62
4.82	66.9
5.25	64.33
5.68	62.620000000000005
6.12	59.17999999999999
6.55	56.61
7.0	54.04
7.41	50.61
7.85	47.18
8.28	43.75
8.7	40.31
9.14	36.88
9.58	32.589999999999996
10.01	29.160000000000004
10.4	25.73
10.87	22.3
11.31	18.869999999999997
11.74	16.3
12.17	13.719999999999999
12.6	12.01
13.04	9.440000000000001
13.47	8.58
13.9	6.859999999999999
