x	y
8.054	-0.848
51.904	-0.568
66.646	-0.328
85.380	-0.051
102.233	0.286
106.153	0.524
102.793	0.933
99.374	1.246
92.926	1.578
83.548	1.866
79.219	2.245
71.940	2.576
65.171	2.960
62.104	3.270
55.193	3.792
49.451	4.186
40.268	4.726
32.611	5.229
26.580	5.788
23.313	6.142
19.643	7.021
15.212	7.861
9.511	8.864
6.779	9.713
3.748	10.934
1.685	12.367
0.426	13.033
