x	y
1017.8905029	0.0000000
1017.7817993	155.3131409
1017.5378418	302.6869812
1016.9200439	578.4468384
1016.7693481	901.4569092
1016.6207275	1125.3239746
1016.3943481	1181.7236328
1015.8615112	1225.1451416
1014.4396973	1258.0292969
1013.7756958	1273.0108643
1011.8933105	1307.1573486
1010.7628784	1326.3430176
1009.4768677	1375.3253174
1008.8154297	1425.5590820
1008.5995483	1477.6188965
1008.5139160	1559.0468750
1008.3438721	1749.4455566
1008.0929565	2000.0000000
