,Phi,Phi_std,Pf_Nf,Pf_Nf_std,Pth_Nth,Pth_Nth_std,cD,cD_std,Frd,Frd_std,RgChS,RgChS_std,Rep,tauc,tanc_std,ew,ew_std
0,0.0003340100706437249,1.097958017554967e-05,0.051926028221743484,0.004304214008501099,0.022807320776408024,0.0018940418622105212,0.14282986486861848,0.014264735661693985,0.6534532965189437,0.02477338929689363,0.01639339614051363,0.001242996206922844,0.14670470340108394,63.90981928371485,4.75399963462334,0.0010080329743459644,9.17019127107837e-05
1,0.00032324449066900357,3.3708448933471096e-05,0.05171380935956306,0.01183523411108633,0.024364794640408013,0.005089304432718838,0.1608817137004934,0.045463454147744005,0.5911657225628238,0.0781857901128671,0.02002993550930043,0.005298197354593749,0.12525867167585644,65.39256968213205,11.399072733533158,0.0007926418026854423,0.00025156967468447554
2,0.0002786680626078902,1.0865187767996588e-05,0.011583456882551604,0.0019097291162333903,0.008549206969013678,0.000721991795458144,0.11851189400280165,0.0347839258736237,0.4520553941622208,0.06481797191520687,0.034254270924541086,0.009823098670805976,0.13877582181345569,21.513283216128343,1.7113142839180329,0.00041634401258899,0.0001432695721845933
