	x	y
0	1.280234511564	0.4908884488237
1	1.069045955216	1.044769843479
2	0.9308699473991	1.519419487767
3	0.7603044325329	1.95462345396
4	0.6139910015798	2.468818892277
5	0.5810408452989	3.121074203928
6	0.4262055460223	4.149124686387
7	0.3443347396285	5.157232074743
8	0.2786747053087	6.165299416725
9	0.1806091453904	7.153683966033
10	0.106923817781	8.062956904095
