	x	y
0	1.801418815137	0.4764292830073
1	1.473618307155	1.003009016857
2	1.298694993084	1.504513525286
3	1.134690696302	2.006018033715
4	1.079887524276	2.482447316722
5	0.9920644554386	3.560682009844
6	0.7841760039192	4.53861580128
7	0.6745258523773	5.59177526898
8	0.4884863873076	6.544633834995
9	0.346101087646	7.547642851852
10	0.2255647744341	8.525576643288
11	0.09407658831531	9.578736110988
