	x	y
0	5.066204984382	0.4764292830073
1	3.701119737744	0.9528585660145
2	2.958374669055	1.529588750708
3	2.794414179764	1.93079235745
4	2.33558546432	2.457372091301
5	2.269852323134	2.958876599729
6	1.854688724971	3.510531559001
7	1.712588174002	3.861584714901
8	1.472085044964	4.513540575858
9	0.7728627192101	5.441323916451
10	0.401134249	6.544633834995
11	0.2041976703874	7.447341950166
