	x	y
0	5.940249906796	0.4300790259394
1	7.653112065725	0.8856587744633
2	8.10141686283	1.38162611025
3	8.182931463828	1.889502272051
4	8.241345172907	2.428862303619
5	7.790725131438	2.900166293469
6	7.085656058724	3.400834027175
7	6.022472278258	4.341957918736
8	4.623901539796	5.343399392445
9	2.993982662008	6.342720740243
10	1.954035461518	7.37914429147
11	1.006593594744	8.384720010703
12	0.09371826081031	9.26383021939
