	x	y
0	0.9953741688221	0.07905138339921
1	3.873872547028	0.5533596837945
2	6.241106989326	1.086956521739
3	7.855013651975	1.581027667984
4	8.446481065435	2.094861660079
5	8.392226293106	2.588932806324
6	8.077864110154	3.102766798419
7	6.6958119646	4.090909090909
8	5.242010940123	5.079051383399
9	3.79717852551	6.067193675889
10	2.450965370368	7.094861660079
11	1.517343718087	8.083003952569
12	0.5836866167563	9.110671936759
