Dataset x,Dataset y
1.119351681131,0.09974946270969
1.226561041689,0.1786856941695
1.341428213716,0.3118175818526
1.402690705463,0.4054813538057
1.440979762805,0.5040458418183
1.471611008679,0.6026018657259
1.502242254552,0.7011578896335
1.540531311895,0.8046484860205
1.555846934831,0.9130397984669
1.571162557768,1.011578894165
1.594135992174,1.110126453967
1.632425049516,1.361400301586
1.686029729795,1.681656594655
1.724318787137,1.987117634392
