,velocity,vel_ori,density,den_ori,eta
0,0.0,0.0,1.6410603430175883,-1.0,0.0
1,0.06168143476363384,-1.0,1.6405440451288311,-1.0,0.002004008016032064
2,0.1223650149875373,-1.0,1.6400277472400777,-1.0,0.004008016032064128
3,0.1819875709117172,-1.0,1.6395114493513243,-1.0,0.0060120240480961915
4,0.24048593277618033,-1.0,1.638995151462571,-1.0,0.008016032064128256
5,0.29779693082093356,-1.0,1.6384788535738175,-1.0,0.01002004008016032
6,0.3538573952859837,-1.0,1.6379625556850603,-1.0,0.012024048096192383
7,0.40860415641133757,-1.0,1.637446257796307,-1.0,0.014028056112224447
8,0.46197404443700185,-1.0,1.6369299599075533,-1.0,0.01603206412825651
9,0.5139038896029836,-1.0,1.6364136620188,-1.0,0.018036072144288574
10,0.5643305221492896,-1.0,1.6358973641300465,-1.0,0.02004008016032064
11,0.6131907723159266,-1.0,1.6353810662412893,-1.0,0.022044088176352703
12,0.6604214703429013,-1.0,1.634864768352536,-1.0,0.024048096192384766
13,0.7059594464702209,-1.0,1.6343484704637825,-1.0,0.026052104208416832
14,0.7497415309378918,-1.0,1.6338321725750253,-1.0,0.028056112224448895
15,0.7917045539859208,-1.0,1.633315874686272,-1.0,0.03006012024048096
16,0.8317853458543153,-1.0,1.6327995767975185,-1.0,0.03206412825651302
17,0.8699207367830815,-1.0,1.6322832789087651,-1.0,0.03406813627254509
18,0.9068813343188318,-1.0,1.631766981020008,-1.0,0.03607214428857715
19,0.9440655150265967,-1.0,1.6312506831312545,-1.0,0.038076152304609215
20,0.981266023528355,-1.0,1.6307343852425011,-1.0,0.04008016032064128
21,1.0182387563874693,-1.0,1.6302180873537477,-1.0,0.04208416833667334
22,1.0547396101673017,-1.0,1.6297017894649943,-1.0,0.044088176352705406
23,1.0905244814312143,-1.0,1.6291854915762372,-1.0,0.04609218436873747
24,1.1253492667425702,-1.0,1.6286691936874838,-1.0,0.04809619238476953
25,1.1589698626647316,-1.0,1.6281528957987303,-1.0,0.0501002004008016
