,velocity,vel_ori,density,den_ori,eta
0,0.0,0.0,2.3251676863795177,-1.0,0.0
1,0.07721842433726338,-1.0,2.323556909282017,-1.0,0.002004008016032064
2,0.15314416608004844,-1.0,2.3219461321845127,-1.0,0.004008016032064128
3,0.22768872047805275,-1.0,2.3203353550870127,-1.0,0.0060120240480961915
4,0.3007635827809739,-1.0,2.3187245779895083,-1.0,0.008016032064128256
5,0.3722802482385096,-1.0,2.317113800892004,-1.0,0.01002004008016032
6,0.4421502121003575,-1.0,2.3155030237944993,-1.0,0.012024048096192383
7,0.5102849696162151,-1.0,2.313892246696995,-1.0,0.014028056112224447
8,0.5765960160357799,-1.0,2.312281469599495,-1.0,0.01603206412825651
9,0.6409948466087496,-1.0,2.3106706925019904,-1.0,0.018036072144288574
10,0.7033929565848218,-1.0,2.309059915404486,-1.0,0.02004008016032064
11,0.7637018412136943,-1.0,2.307449138306986,-1.0,0.022044088176352703
12,0.8218329957450646,-1.0,2.3058383612094815,-1.0,0.024048096192384766
13,0.8776979154286303,-1.0,2.304227584111977,-1.0,0.026052104208416832
14,0.9312080955140887,-1.0,2.302616807014477,-1.0,0.028056112224448895
15,0.9822750312511379,-1.0,2.3010060299169726,-1.0,0.03006012024048096
16,1.0308102178894751,-1.0,2.299395252819468,-1.0,0.03206412825651302
17,1.076747749174754,-1.0,2.297784475721968,-1.0,0.03406813627254509
18,1.1218395133162078,-1.0,2.2961736986244676,-1.0,0.03607214428857715
19,1.1670240052042171,-1.0,2.294562921526959,-1.0,0.038076152304609215
20,1.2120133952318333,-1.0,2.2929521444294587,-1.0,0.04008016032064128
21,1.2565198537921092,-1.0,2.2913413673319543,-1.0,0.04208416833667334
22,1.3002555512780973,-1.0,2.2897305902344502,-1.0,0.044088176352705406
23,1.34293265808285,-1.0,2.28811981313695,-1.0,0.04609218436873747
24,1.3842633445994188,-1.0,2.2865090360394453,-1.0,0.04809619238476953
25,1.4239597812208569,-1.0,2.284898258941941,-1.0,0.0501002004008016
26,1.4617341383402165,-1.0,2.283287481844441,-1.0,0.052104208416833664
