,velocity,vel_ori,density,den_ori,eta
0,0.0,0.0,1.6966089801371897,-1.0,0.0
1,0.06168143476363384,-1.0,1.6957647928723454,-1.0,0.002004008016032064
2,0.1223650149875373,-1.0,1.694920605607501,-1.0,0.004008016032064128
3,0.1819875709117172,-1.0,1.6940764183426567,-1.0,0.0060120240480961915
4,0.24048593277618033,-1.0,1.6932322310778158,-1.0,0.008016032064128256
5,0.29779693082093356,-1.0,1.6923880438129715,-1.0,0.01002004008016032
6,0.3538573952859837,-1.0,1.6915438565481271,-1.0,0.012024048096192383
7,0.40860415641133757,-1.0,1.6906996692832827,-1.0,0.014028056112224447
8,0.46197404443700185,-1.0,1.6898554820184382,-1.0,0.01603206412825651
9,0.5139038896029836,-1.0,1.6890112947535976,-1.0,0.018036072144288574
10,0.5643305221492896,-1.0,1.6881671074887494,-1.0,0.02004008016032064
11,0.6131907723159266,-1.0,1.6873229202239088,-1.0,0.022044088176352703
12,0.6604214703429013,-1.0,1.6864787329590645,-1.0,0.024048096192384766
13,0.7059594464702209,-1.0,1.6856345456942199,-1.0,0.026052104208416832
14,0.7497415309378918,-1.0,1.6847903584293755,-1.0,0.028056112224448895
15,0.7917045539859208,-1.0,1.683946171164535,-1.0,0.03006012024048096
16,0.8317853458543153,-1.0,1.6831019838996906,-1.0,0.03206412825651302
17,0.8699207367830815,-1.0,1.6822577966348462,-1.0,0.03406813627254509
18,0.9068813343188318,-1.0,1.6814136093700016,-1.0,0.03607214428857715
19,0.9440655150265967,-1.0,1.6805694221051573,-1.0,0.038076152304609215
20,0.981266023528355,-1.0,1.6797252348403129,-1.0,0.04008016032064128
21,1.0182387563874693,-1.0,1.6788810475754723,-1.0,0.04208416833667334
22,1.0547396101673017,-1.0,1.6780368603106277,-1.0,0.044088176352705406
23,1.0905244814312143,-1.0,1.6771926730457833,-1.0,0.04609218436873747
24,1.1253492667425702,-1.0,1.676348485780939,-1.0,0.04809619238476953
25,1.1589698626647316,-1.0,1.6755042985160984,-1.0,0.0501002004008016
26,1.191142165761061,-1.0,1.6746601112512502,-1.0,0.052104208416833664
27,1.2216220725949203,-1.0,1.6738159239864094,-1.0,0.05410821643286573
28,1.2501654797296724,-1.0,1.672971736721565,-1.0,0.05611222444889779
29,1.2765282837286793,-1.0,1.6721275494567207,-1.0,0.058116232464929855
30,1.3004663811553039,-1.0,1.6712833621918763,-1.0,0.06012024048096192
31,1.3217356685729085,-1.0,1.670439174927032,-1.0,0.06212424849699398
32,1.3400920425448555,-1.0,1.6695949876621912,-1.0,0.06412825651302605
33,1.3552913996345068,-1.0,1.6687508003973468,-1.0,0.06613226452905811
34,1.3670896364052254,-1.0,1.6679066131325024,-1.0,0.06813627254509018
35,1.375950619995096,-1.0,1.667062425867658,-1.0,0.07014028056112225
36,1.3841349849100015,-1.0,1.6662182386028173,-1.0,0.0721442885771543
37,1.3918458069306776,-1.0,1.665374051337973,-1.0,0.07414829659318636
38,1.3990967137761363,-1.0,1.6645298640731285,-1.0,0.07615230460921843
39,1.4059013331653905,-1.0,1.6636856768082842,-1.0,0.0781563126252505
40,1.4122732928174528,-1.0,1.6628414895434398,-1.0,0.08016032064128256
41,1.4182262204513356,-1.0,1.6619973022785954,-1.0,0.08216432865731463
42,1.4237737437860514,1.4425829133148338,1.661153115013751,-1.0,0.08416833667334668
43,1.428929490540613,-1.0,1.6603089277489067,-1.0,0.08617234468937875
44,1.433707088434033,-1.0,1.659464740484066,-1.0,0.08817635270541081
45,1.4381201651853233,-1.0,1.6586205532192215,-1.0,0.09018036072144288
46,1.4421823485134977,-1.0,1.6577763659543772,-1.0,0.09218436873747494
47,1.4459072661375678,-1.0,1.6569321786895328,-1.0,0.09418837675350701
48,1.4493085457765467,-1.0,1.656087991424692,-1.0,0.09619238476953906
