,velocity,vel_ori,density,den_ori,eta
0,0.0,0.0,1.595149584351296,-1.0,0.0
1,0.07660637811963908,-1.0,1.595149584351296,-1.0,0.002004008016032064
2,0.14959599420552458,-1.0,1.595149584351296,-1.0,0.004008016032064128
3,0.21897937621981653,-1.0,1.595149584351296,-1.0,0.0060120240480961915
4,0.2847670521246751,-1.0,1.595149584351296,-1.0,0.008016032064128256
5,0.34696954988226014,-1.0,1.595149584351296,-1.0,0.01002004008016032
6,0.4055973974547319,-1.0,1.595149584351296,-1.0,0.012024048096192383
7,0.46066112280425037,-1.0,1.595149584351296,-1.0,0.014028056112224447
8,0.5121712538929757,-1.0,1.595149584351296,-1.0,0.01603206412825651
9,0.5601383186830678,-1.0,1.595149584351296,-1.0,0.018036072144288574
10,0.6045728451366869,-1.0,1.595149584351296,-1.0,0.02004008016032064
11,0.6454853612159928,-1.0,1.595149584351296,-1.0,0.022044088176352703
12,0.6828863948831461,0.7014242244593323,1.595149584351296,-1.0,0.024048096192384766
13,0.7160811732456867,-1.0,1.595149584351296,-1.0,0.026052104208416832
14,0.7421378017819061,-1.0,1.595149584351296,-1.0,0.028056112224448895
15,0.7652516515713177,-1.0,1.595149584351296,-1.0,0.03006012024048096
16,0.7907993457225729,0.8060656006024494,1.595149584351296,-1.0,0.03206412825651302
17,0.8265351193411649,-1.0,1.595149584351296,-1.0,0.03406813627254509
18,0.8819070627396144,-1.0,1.595149584351296,-1.0,0.03607214428857715
19,0.9390892953010959,-1.0,1.595149584351296,-1.0,0.038076152304609215
20,0.9768396410759593,0.9818304120928415,1.595149584351296,-1.0,0.04008016032064128
21,0.9818304120928415,-1.0,1.595149584351296,-1.0,0.04208416833667334
22,0.9818304120928415,-1.0,1.595149584351296,-1.0,0.044088176352705406
23,0.9818304120928415,-1.0,1.595149584351296,-1.0,0.04609218436873747
24,0.9818304120928415,0.9818304120928415,1.595149584351296,-1.0,0.04809619238476953
25,0.985165608473674,-1.0,1.595149584351296,1.595149584351296,0.0501002004008016
26,1.0026337238248189,-1.0,1.595149584351296,-1.0,0.052104208416833664
27,1.0264214253418713,-1.0,1.595149584351296,-1.0,0.05410821643286573
28,1.046629594867802,1.0521363366889982,1.595149584351296,-1.0,0.05611222444889779
29,1.055815012410077,-1.0,1.595149584351296,-1.0,0.058116232464929855
30,1.0615868483275082,-1.0,1.595149584351296,-1.0,0.06012024048096192
31,1.0660648139253943,-1.0,1.595149584351296,-1.0,0.06212424849699398
32,1.0697035289213672,-1.0,1.595149584351296,-1.0,0.06412825651302605
33,1.0729576130330576,-1.0,1.595149584351296,-1.0,0.06613226452905811
34,1.076281685978097,-1.0,1.595149584351296,-1.0,0.06813627254509018
35,1.080130367474117,-1.0,1.595149584351296,-1.0,0.07014028056112225
36,1.0849582772387494,1.0872892989870768,1.595149584351296,-1.0,0.0721442885771543
37,1.0916401794016788,-1.0,1.595149584351296,-1.0,0.07414829659318636
38,1.1011411203727832,-1.0,1.595149584351296,-1.0,0.07615230460921843
39,1.1112642119978262,-1.0,1.595149584351296,-1.0,0.0781563126252505
40,1.1195401384078851,1.1216247505340373,1.595149584351296,-1.0,0.08016032064128256
41,1.1244722286443427,-1.0,1.595149584351296,-1.0,0.08216432865731463
42,1.128311006153757,-1.0,1.595149584351296,-1.0,0.08416833667334668
43,1.131478220595369,-1.0,1.595149584351296,1.595149584351296,0.08617234468937875
44,1.1341278663350436,-1.0,1.5948226382410342,-1.0,0.08817635270541081
45,1.136413937738647,-1.0,1.5932252146079313,-1.0,0.09018036072144288
46,1.1384904291720443,-1.0,1.5904072810246541,-1.0,0.09218436873747494
47,1.1405113350011022,-1.0,1.586490650490237,-1.0,0.09418837675350701
48,1.142630649591685,-1.0,1.5815971360037147,-1.0,0.09619238476953906
49,1.1450023673096592,-1.0,1.5758485505641213,-1.0,0.09819639278557113
50,1.1477804825208908,-1.0,1.569366707170569,-1.0,0.1002004008016032
51,1.1511189895912444,-1.0,1.5622734188219896,-1.0,0.10220440881763526
