x	y
0.005376766379999999	0.9023100000000001
0.00530959878	2.3428400000000003
0.00503757	3.7358800000000003
0.00465471468	5.09726
0.0038822872799999996	6.205360000000001
0.00311321826	7.93083
0.00231392382	9.30804
0.0019478603999999997	10.66942
0.00154821318	12.06246
0.0013064098199999999	13.47133
0.00098736372	14.83271
0.0007623522599999999	16.225749999999998
0.00038285532	17.58713
0.00038957207999999993	19.043490000000002
0.00015448547999999997	20.38904
6.380922e-05	21.76625
