x	y
0.17163926109	0.9616986119999998
0.12466536588	1.4045370359999998
0.09867357126000002	1.836328158
0.038804522130000005	2.18946798
-0.015102350010000001	3.3885670979999998
-0.06534582615	4.406426892
-0.09733643172	5.386669512
-0.15937604298	7.382272422
-0.14200238745000002	9.411152687999998
-0.24056605683	11.335601003999999
-0.27227274921000005	13.370267693999999
-0.05311008351	17.356474505999998
-0.03908843532	21.248514671999995
-0.032952247020000006	25.332314112
-0.0056782638000000005	26.97201402
