x	y
0.008522845959999999	1.1071499999999999
0.007831337159999998	2.8314
0.00636620289	4.428599999999999
0.00567901602	6.134699999999999
0.00481463002	7.75005
0.00388109314	9.41985
0.00264502116	11.089649999999999
0.00165097726	12.704999999999998
0.00134412023	14.392949999999997
0.0011625991699999998	16.02645
0.00097243425	17.714399999999998
0.0007779474	19.3842
0.00057913862	21.03585
0.00037168597999999995	22.63305
0.00029821317	24.2847
0.0002160965	25.954499999999996
0.00013397983	28.205099999999998
