B,B_ET,B_hum,Ca,Conserv,Cprofile,Czero,D50,Fpghw,Fr,Frd,Frd_et,HR/h,Paper,Particle_type,Re,Rhofa,Rhofave[kg/m3],Rhofave_ET[kg/m3],Ri,RouseNum,S1,S2,S3,U/ws,Uave[m/s],Uave_ET[m/s],Uave_hum[m/s],a0_v,a1_v,a2_v,a3_v,a_sigm,a_sigm_simple,a_sigm_simple2,a_sigm_simple_rouse,b_sigm,b_sigm_simple,b_sigm_simple2,b_sigm_simple_rouse,cD,c_sigm_simple,c_sigm_simple_rouse,cb_sigm,cb_sigm_simple,cb_sigm_simple2,d_sigm_simple_rouse,f_sigm_rouse,g_sigm_rouse,h_et,height,hmax,mu[kg/ms],run,slope,submarine,u2ghs,u2ghs_ET,u2ghs_Ri,u2ghs_hum,u3ghw,u3ghw_ET,u3ghw_hum,u4ghw2,ustar,ws[m/s]
0.010336013432879668,0.012624241397262268,0.01496014825702605,1.4825549046138273,Non-Conservative,True,45.0,1.7649999999999998e-06,11002962.808469743,,0.7345815917033366,1.0335616356719892,0.6301832572912203,Tesakar1969,ClaySand,37543.0899633966,1000.0,1010.3360134328797,1012.6242413972623,1.8531898725471678,0.002021279974233812,1.3421929960417769,1.2213839967645115,0.7636963732782606,41355.83567080145,0.12664103979486294,0.169976716624113,0.18116928131673526,27.75026818479375,-106.89382727823806,159.72204806097852,-81.48202514393063,2.377738495078239,2.382672101002678,2.382672101002678,-0.9302098229570621,2.894689925482335,2.8915433743622074,2.8915433743622074,0.519624866733363,0.032200007262826826,2.662415446273815,-2.411361419061883,1.4689562258829096,1.4688728598850862,2.662415446273815,1.2514474754366076,0.8062326831506705,1.0604558333173246,0.21861237606314182,0.29342,0.050569378757515035,0.001,33,0.05,subaqueous,0.11154834791615875,0.2697168302778187,0.003878724157558181,1.3246020554804978,230.65875728850241,557.7182455309456,675.3054107185604,9539085.66245458,0.02272492468201621,3.062229011715403e-06
0.028304200417028823,0.038773461386769896,0.055337551148512375,2.028764405180905,Non-Conservative,True,160.0,1.7649999999999998e-06,84399510.99241604,,1.4586613290282269,2.3780501282814903,0.7397325127233992,Tesakar1969,ClaySand,58289.10499591213,1000.0,1028.3042004170288,1038.77346138677,0.46999264451306627,0.0009208403024842402,1.5384105561986559,1.3698836503235892,0.6383911880925656,105223.53650285423,0.322218566194335,0.49570444363656035,0.4706886626829587,27.092805068632288,-87.72743435201173,107.16694803553503,-47.04255615369594,-2.6012024860339137e-05,1.3684761859368574e-05,1.3684761859368574e-05,6.974762878948987,1.2141710777418913,1.181093498894749,1.181093498894749,14.132977364336117,0.02396558818195749,4.248835639124701,0.187618568155377,2.187982929196296,2.189831296947413,4.248835639124701,0.4695154526228556,0.1918504058130629,-27.905096971838024,0.1143517894434438,0.17592,0.03031887775551102,0.001,42,0.1,subaqueous,0.6022264549768275,2.1926867050316354,0.01956216640072417,7.456384204762532,6336.839736823872,23072.22495462195,19752.508367379807,666784687.3604239,0.04988208601623101,3.062229011715403e-06
0.045721106698386846,0.06244325486866592,0.09521406526175179,2.168436608693648,Non-Conservative,True,307.0,1e-06,758524899.5370427,,1.8183490351842055,2.506154002451237,0.7080748859999434,Tesakar1969,Clay,119126.37782986765,1000.0,1045.7211066983868,1062.443254868666,0.3024443662174776,0.000134911076820845,1.3740734104731223,1.36574241915428,0.6220783165644532,554657.8078739848,0.5526240625784468,0.7593460303766785,0.8435893805806123,31.837378034076664,-134.7989646783485,213.9119056961555,-113.98983155348961,0.6540472566530844,1.1393561326172261e-05,1.1393561326172261e-05,13.138526044952739,0.37541730391784867,1.6177651344157886,1.6177651344157886,3.3727623990996505,0.04018250791190418,6.229914846338384,2.2092720566998865,2.2080602329168086,2.2059218925150166,6.229914846338384,0.8166264267793417,2.1488417768573194,-1.8704837500742677,0.15002109671056205,0.20614000000000005,0.021481523046092188,0.001,08,0.1,subaqueous,1.5117195691292966,3.921940874818854,0.08095555100372115,33.804231146879694,83848.70623334606,217533.51282384046,298263.6336316134,46507339592.45745,0.11077667121318874,9.96333333333333e-07
0.03799344539624349,0.047724501365800504,0.0684375867306776,1.8631640395638442,Non-Conservative,True,238.0,2.1e-06,91832021.21811207,,1.911451554729857,2.5100251242827865,0.7352204397157538,Tesakar1969,Clay,92508.28224755895,1000.0,1037.9934453962435,1047.7245013658005,0.27369912511749683,0.0008789143527280404,1.2938604039382378,1.2561245990741112,0.6696451740000046,112643.4302449274,0.49493608311306925,0.640378200420285,0.652482630060564,24.969781804665715,-92.86361673562068,138.9070000260321,-71.3645861091811,0.11538897406008519,0.1655895123531631,0.1655895123531631,21.674344168773978,3.7285697099917816,10.669107198222177,10.669107198222177,3.0892378600322545,0.022955019734037782,37285.485900555854,1.217665144513824,1.9538240173082797,1.939773629449347,37285.485900555854,0.2020918907145854,1.1725507659119343,-13.297681357748043,0.1391712302432037,0.18006814417905304,0.03103378837554822,0.001,09,0.1,subaqueous,1.388146395423559,3.00675150285023,0.0524585984145764,13.998356170168599,15636.557166264107,33869.080317514046,35826.19206990404,1761355436.428891,0.07498734068391474,4.393829999999999e-06
0.023798889870892823,0.02983258711360054,0.04972250040693916,2.236484192252054,Non-Conservative,True,225.0,2.2999999999999996e-06,35170485.96120495,,1.6831890115061847,1.9880011931847739,0.6360175612995101,Tesakar1969,Clay,127382.83797438034,1000.0,1023.7988898708928,1029.8325871136005,0.35296709898204287,0.0010242751872244489,1.2047600977225559,1.2535285164745122,0.5999396308625814,82500.12492192733,0.4348254334139264,0.5238603316520146,0.5378116985046381,23.815359385288154,-97.2721216547056,162.6065417033064,-90.48968009207135,1.5899705130313144,0.6672926067847481,0.6672926067847481,26.962972983136837,0.31229844259179423,0.5461974948252905,0.5461974948252905,1.9575321281450417,0.03150939042139498,1.9853097359519014,8.184998117043293,2.2191364547998034,2.2518768493959826,1.9853097359519014,0.6624679064977599,4.3664518807781105,-0.5679986816775676,0.23750937263132318,0.2861418149813359,0.03841984289328558,0.001,11,0.1,subaqueous,0.674252357784304,1.179028216943921,0.028927298514281705,7.6820800660974715,5562.590374610913,9726.997518435071,10525.021672243363,458914400.79491085,0.07718536091285377,5.2706033333333304e-06
0.052890724773197464,0.07083852911479925,0.1062603242853013,2.107814917176909,Non-Conservative,True,352.0,1.3e-06,416125718.503075,,1.7851907322136151,2.627497797697007,0.7483013559220569,Tesakar1969,Clay,93332.35894628536,1000.0,1052.8907247731975,1070.8385291147993,0.31378396964627336,0.000280029539707611,1.4262702723016871,1.3393374626376233,0.6315253208080135,313028.03116611106,0.5270776423042683,0.7517551724134401,0.7825098890165495,27.993067286604422,-102.75702915853604,146.5035840358638,-73.1988880937055,-2.2486090164319046e-05,-1.1713865659896265e-05,-1.1713865659896265e-05,11.525492149288985,0.8309999272863461,0.6814345183090468,0.6814345183090468,9.489949546981089,0.029282514410661223,2.939396631238422,0.48051541921621943,2.2636717816346508,2.276428716323897,2.939396631238422,0.4789735993564702,0.40655187411562793,-17.50851769265647,0.11791594010341001,0.16818000000000002,0.028984929859719444,0.001,05,0.1,subaqueous,1.6855776549968702,4.8905111829590675,0.07104769893260347,21.55665344701935,52763.30547212608,153086.70869975258,172654.42571464155,16516393629.75572,0.09019423460243445,1.6838033333333333e-06
0.0363722988398224,0.04880717848592189,0.06076855741918143,1.7190541675010274,Non-Conservative,True,143.0,1e-06,281952427.0165863,,1.0483736179535712,1.7279425649960514,0.7215111329167808,Tesakar1969,ClaySand,54996.17713353626,1000.0,1036.3722988398224,1048.807178485922,0.9098458803263602,0.00031338727992097923,1.53902779532116,1.3418777488016567,0.6897099685886388,279726.52647456626,0.2749678385082277,0.4231831462835424,0.42813752332378446,27.4018533465273,-89.19880794629186,108.39013856358254,-46.62851586339786,1.842432006130428,2.083023457363417,2.083023457363417,2.2930223430819496,1.31689737573241,1.2973735450999944,1.2973735450999944,3.0886339560521323,0.029278746758407907,1.4323146002407832,-0.4641974958192546,1.7726533523905394,1.7664735855766809,1.4323146002407832,0.8471587596663938,1.3485758731601325,-1.9065932139449988,0.12539734538045,0.19299,0.03983561122244489,0.001,30,0.05,subaqueous,0.7995265929384814,2.9145553241196183,0.027052743149486105,9.390722770497886,11182.439833336293,40763.92185169673,42212.46837303617,3128025052.0899887,0.04704983897309609,9.829880704332443e-07
0.06131097237318045,0.07523038169880715,0.14502798134885417,2.710341937413691,Non-Conservative,True,460.0,1.1399999999999999e-06,336492697.1209051,,2.0492420621430374,2.6805273544367583,0.7859769099777135,Tesakar1969,Clay,84693.35272206254,1000.0,1061.3109723731804,1075.2303816988072,0.2381296518409255,0.00022439591040750476,1.2804707879313704,1.227029661850797,0.5116074333467311,452659.3147457863,0.5861190332769971,0.7505083003617695,0.7273106954527513,19.454110572433116,-59.3739533487042,80.96436381319543,-40.406154476122026,1.1574245278012136,1.0336167588190808,1.0336167588190808,-0.75829614214574,-0.9259410781888538,-0.9262888515707104,-0.9262888515707104,2.6550024534222842,0.02180769273702186,1.1456664092905646,0.34643174487031364,3.249353617540774,3.255515975536954,1.1456664092905646,0.7296656279242688,1.9112082386682916,-0.3740511465869145,0.10632886339175229,0.1361510034870841,0.03274172428547112,0.001,01,0.1,subaqueous,2.5746887000085645,5.405473621203287,0.10031879705485593,16.48588725866143,116545.68226295961,244683.79852503043,222688.93438583834,52755488669.731445,0.08655470576414935,1.2948347999999997e-06
0.04495868993538738,0.06712422871870444,0.09930305170461862,2.547301331635248,Non-Conservative,True,376.0,1.7649999999999998e-06,129041257.42282435,,1.4658239215780768,2.6774786668799453,0.7464134832131608,Tesakar1969,ClaySand,71182.92319039033,1000.0,1044.9586899353874,1067.1242287187044,0.46541072840357256,0.0005077083068156364,1.7078564457097278,1.4930201216977712,0.5481829814350306,130955.0779149512,0.4010144388226146,0.6848750941658717,0.6895943349875046,26.68024538202022,-73.1019777423256,64.34041025263724,-17.32680126810606,1.0541363955499174,1.0714183855609543,1.0714183855609543,0.29789444226816614,-0.608243891955454,-0.6087901462335055,-0.6087901462335055,2.808388311930301,0.050899005078008555,1.1855476910898821,-0.09248830563744105,2.862776312736241,2.8620024772402632,1.1855476910898821,0.8496093623881914,2.1155802159977655,-0.4427397370803914,0.09946386326949613,0.16987,0.04085050100200401,0.001,40,0.1,subaqueous,0.9660002916048436,4.812063470461441,0.05747736679826931,11.878563052647623,12650.26434529779,63016.41467059685,64328.0854694735,1656616352.983201,0.0904720969877903,3.062229011715403e-06
0.053085932542837784,0.07333654193147368,0.09919463274474492,1.9918231237727697,Non-Conservative,True,356.0,1.5e-06,325733914.2433975,,1.633255577491078,2.874263210792829,0.738454267527212,Tesakar1969,Clay,92451.03585440731,1000.0,1053.0859325428378,1073.3365419314737,0.37487950696845385,0.0003893055631107875,1.6234113689370389,1.3814684685494536,0.6487405530071527,221139.71919102428,0.49573996549647864,0.8047898960234388,0.7728854943843297,25.634555141019323,-71.3961859261463,67.77394290907934,-21.418813338592617,-2.480370986932156e-05,4.538472853054119e-05,4.538472853054119e-05,12.161430091268414,1.650214669599456,1.550277056548749,1.550277056548749,14.110905562764192,0.03035762493738371,5.685559436955958,0.28879149813078847,2.121594988224067,2.1254291589887715,5.685559436955958,0.43968227936210413,0.2911544844879331,-29.954569332311873,0.10908510522256182,0.17709,0.0369085370741483,0.001,18,0.1,subaqueous,1.4160798751611932,6.058617011713187,0.05815461614578708,16.51495541780685,31315.1505945207,133980.0864656217,118669.24447436086,6925023608.896946,0.08637495372864921,2.2417499999999998e-06
0.05265857342047093,0.0692593129681286,0.1022399705405578,2.080771175117287,Non-Conservative,True,354.0,8e-07,1176123225.0446613,,1.9491916397417044,2.7340596373519253,0.7380509550379358,Tesakar1969,Clay,110189.54005041704,1000.0,1052.658573420471,1069.2593129681286,0.26320305148428613,8.691593184565098e-05,1.3728992220223668,1.3152523600497745,0.6442639783949985,925055.366227756,0.5898646377930159,0.8098247023245367,0.8603005213646782,27.308194682984947,-101.71372019229358,148.04981481373056,-74.81062710448572,1.3814364314435079e-05,-1.4825735189012555e-05,-1.4825735189012555e-05,14.303366267667359,1.3549213168210432,1.210179305301978,1.210179305301978,11.26991935661362,0.03480553254160472,4.316489063321991,0.4717842901486126,2.1601468712425786,2.167734331251368,4.316489063321991,0.4736588991230605,0.4077406490792639,-21.599955154951743,0.12925930552906154,0.17745999999999998,0.030584288577154305,0.001,06,0.1,subaqueous,2.000682481586456,5.177190506676996,0.10055202984135811,24.693116972870254,185074.2065709415,478918.7860184952,574168.5112778303,171203887938.79367,0.11004656795241609,6.376533333333332e-07
0.07169658890571691,0.08407278021260435,0.13180595469166065,2.2777663688773937,Non-Conservative,True,351.0,1e-06,424657276.89245814,,1.8832352678987414,2.270954070247712,0.8255562818024922,Tesakar1969,ClaySand,58097.399212700584,1000.0,1071.696588905717,1084.0727802126044,0.2819621688705734,0.00019551250412828505,1.1946888759136678,1.1726189696857474,0.638019348972699,521984.90333678,0.5131049329263049,0.613000755543485,0.6145877969809808,18.660665740169776,-63.210886818470584,97.50771352986098,-51.862428576359285,-8.026175705405094e-06,-9.283263564446964e-05,-9.283263564446964e-05,9.844882427769104,0.9681766264144966,0.727981976134494,0.727981976134494,3.682758115706646,0.02160317363864619,3.0144197783397626,0.5286280216566962,2.227233259964012,2.246686898724512,3.0144197783397626,0.2341659737314156,0.7192812747733431,-13.403923817070599,0.08843492930955392,0.10565222628833562,0.02879499554151031,0.001,27,0.05,subaqueous,5.085546702446253,8.671657303208091,0.18300548023708496,26.770394426621948,132728.93019455438,226323.7099592379,228086.10172738676,69282497797.59871,0.07541625596910101,9.829880704332443e-07
0.0659901442260143,0.0899102333074918,0.14199789712809296,2.7719162814111877,Non-Conservative,True,417.0,1.7649999999999998e-06,168002369.8093175,,1.468753657016477,2.523167408584104,0.7701549551769815,Tesakar1969,ClaySand,72576.37631946892,1000.0,1065.9901442260143,1089.9102333074918,0.46355586271503674,0.0005024043088544437,1.5901621768946994,1.3624797212073354,0.5536180850709584,148996.95353295034,0.45626279376581236,0.7255318373707016,0.715274103769915,21.028344317406404,-45.92119317943196,29.62645104622343,-5.044320721653826,0.00012284494212079218,0.6005522491492241,0.6005522491492241,-30.499376327220418,-0.8036316079675752,-1.042905132085186,-1.042905132085186,-12.44251944499903,0.0401532802341291,1.1656356445580818,0.11363677979027996,3.1511467562605247,3.1731234248646545,1.1656356445580818,0.0479675327886983,0.040341860721787824,262.5795643866518,0.09383948515955765,0.14922000000000002,0.04126725450901804,0.001,41,0.1,subaqueous,1.423564008866406,5.724021511399318,0.06945439532417069,12.650664888872576,21210.670048024836,85286.17671555726,81719.69320735201,3160325219.548299,0.09142723174581462,3.062229011715403e-06
0.04725738661601053,0.061635003851327155,0.0914392559513019,1.9784186280258118,Non-Conservative,True,305.0,1.2e-06,485002600.786564,,1.8577586035145204,2.588030214616774,0.72386136607117,Tesakar1969,Clay,110294.35094157766,1000.0,1047.2573866160105,1061.6350038513272,0.289748660887995,0.0002672190510728601,1.3628224615793865,1.3042406333668384,0.6552155288234447,384849.48199747043,0.5521512488114106,0.7524841240692989,0.7650332829570978,28.40564625854313,-110.43363241885726,166.06825221497468,-85.49589862285038,6.503395746334609e-05,-1.929151605999001e-05,-1.929151605999001e-05,10.112259936827455,1.9810052286008213,1.7526011755018243,1.7526011755018243,6.438723865036568,0.021274818835873947,6.710972354118518,0.33038116000289436,2.085377693634288,2.0922594888155133,6.710972354118518,0.2711667599026914,0.47234402163128986,-21.625970806962453,0.13995953646005352,0.19074000000000002,0.02637486973947896,0.001,07,0.1,subaqueous,1.6309786030133993,4.128251164425094,0.05749935261832762,22.643536690195358,62768.12705186646,158875.53221844512,166957.51903303602,24156281181.862217,0.08053617402500289,1.4347199999999997e-06
