x	y
8.949	0.065
10.386	0.102
11.804	0.121
13.189	0.153
14.571	0.232
15.995	0.378
17.245	0.621
18.413	0.936
19.264	1.380
18.870	1.827
17.640	2.192
16.410	2.444
15.149	2.659
13.875	2.887
12.477	3.108
11.180	3.333
9.923	3.543
8.618	3.760
7.333	3.985
6.058	4.231
4.765	4.486
3.549	4.752
2.355	5.060
1.332	5.445
0.616	5.913
0.227	6.463
0.108	7.004
0.080	7.586
0.060	7.997
