x	y
1024.527	0.172
1024.411	0.736
1024.081	1.293
1023.143	1.769
1021.976	2.140
1020.617	2.494
1019.216	2.831
1017.776	3.128
1016.352	3.428
1014.840	3.722
1013.388	4.039
1012.028	4.333
1010.544	4.666
1009.181	4.994
1007.776	5.321
1006.482	5.677
1005.181	6.026
1003.915	6.412
1002.704	6.834
1001.718	7.273
1001.001	7.773
1000.507	8.216
