x	y
2.995	0.016
17.327	0.115
21.203	0.221
21.701	0.318
22.138	0.426
22.492	0.526
22.860	0.628
23.183	0.738
23.465	0.835
23.694	0.938
23.912	1.043
24.079	1.148
24.188	1.254
24.188	1.347
24.133	1.453
23.964	1.551
23.690	1.658
23.390	1.765
22.949	1.866
22.447	1.968
21.941	2.077
21.340	2.178
20.711	2.276
20.048	2.382
19.375	2.486
18.667	2.589
17.987	2.687
17.332	2.795
16.641	2.899
14.218	3.313
