x	y
2.038	0.019
15.915	0.119
17.954	0.228
18.355	0.332
18.744	0.437
19.044	0.539
19.358	0.639
19.664	0.741
19.941	0.841
20.160	0.945
20.375	1.055
20.555	1.160
20.673	1.258
20.699	1.366
20.565	1.461
20.411	1.562
20.086	1.668
19.621	1.770
19.099	1.873
18.443	1.972
17.707	2.080
16.892	2.178
16.087	2.281
15.176	2.384
14.331	2.486
13.479	2.590
12.698	2.694
11.907	2.792
11.051	2.900
10.251	3.000
9.554	3.105
8.902	3.210
