x	y
19.596	0.170
29.037	0.272
32.062	0.506
35.181	0.975
38.049	1.741
40.667	2.969
42.472	4.599
41.399	6.392
38.615	7.375
35.837	8.333
32.968	9.263
30.201	10.185
27.369	11.115
24.531	12.085
21.785	13.023
18.959	14.105
16.325	15.218
13.664	16.303
10.900	17.452
8.287	18.524
5.767	19.694
3.217	21.067
1.163	22.550
0.142	24.591
