x	y
7.098	0.050
8.714	0.063
12.050	0.091
13.639	0.106
15.266	0.129
16.981	0.216
18.498	0.378
19.920	0.611
21.259	0.951
22.223	1.385
22.034	1.922
20.911	2.325
19.567	2.644
18.178	2.951
16.737	3.217
15.316	3.498
13.877	3.758
12.378	4.037
10.928	4.321
9.563	4.577
8.078	4.856
6.678	5.153
5.317	5.459
4.013	5.814
2.716	6.153
1.750	6.602
0.832	7.064
0.502	7.615
0.207	8.131
