x	y
1024.438	0.179
1024.269	0.742
1023.806	1.273
1022.714	1.702
1021.355	2.046
1019.826	2.368
1018.395	2.644
1016.892	2.905
1015.447	3.173
1013.960	3.464
1012.389	3.736
1011.020	4.014
1009.483	4.324
1008.053	4.629
1006.635	4.943
1005.239	5.244
1003.937	5.615
1002.599	5.993
1001.651	6.421
1000.743	6.924
1000.344	7.475
1000.096	8.014
