x	y
3.645	0.067
9.006	0.115
11.886	0.332
12.727	0.472
13.708	0.693
14.502	0.983
14.622	1.101
13.928	1.339
12.917	1.534
11.890	1.687
10.899	1.819
9.892	1.948
8.871	2.118
7.892	2.271
6.906	2.399
5.898	2.580
4.898	2.756
3.924	2.910
2.945	3.110
1.994	3.330
1.084	3.642
0.403	4.014
0.117	4.543
0.058	4.969
