x	y
14.924	0.058
17.733	0.166
20.575	0.220
29.053	0.418
31.761	0.792
34.392	1.414
36.971	2.407
39.387	4.406
38.151	5.368
35.547	6.140
32.905	7.005
30.275	7.766
27.714	8.524
25.035	9.361
22.344	10.272
19.897	11.112
17.357	12.073
14.921	13.046
12.408	14.132
9.780	15.280
7.492	16.384
5.129	17.476
2.685	18.709
0.749	20.218
0.110	22.336
