x	y
1024.913	0.626
1024.789	2.960
1024.421	4.991
1023.138	6.234
1021.615	6.958
1020.087	7.724
1018.588	8.520
1017.085	9.333
1015.550	10.206
1014.123	11.081
1012.603	12.039
1011.170	12.988
1009.638	14.165
1008.352	15.329
1006.992	16.579
1005.751	17.850
1004.398	19.191
1003.154	20.631
1001.978	22.022
1000.859	23.735
1000.185	25.679
1000.017	28.340
