x	y
6.002	0.040
7.848	0.054
9.661	0.066
11.531	0.076
13.337	0.084
15.100	0.104
16.886	0.127
18.772	0.227
20.549	0.386
22.081	0.623
23.472	0.978
24.421	1.456
24.300	2.045
23.312	2.467
21.968	2.821
20.414	3.182
18.961	3.475
17.374	3.789
15.809	4.101
14.343	4.379
12.822	4.685
11.341	4.985
9.710	5.306
8.278	5.631
6.797	5.949
5.371	6.306
4.024	6.694
2.669	7.101
0.980	8.064
